Gene	P1490_PCD_09122016-0	P1490_PCD_27082020-0	P3390_PCD_08032024-0	P3390_PCD_19082024-0	P3390_PCD_30092020-0	P4703_CF_16022007-0	P4703_CF_18022015-0	P4703_CF_XXXX2000-0	P6004_CF_19062007-0	P6004_CF_28052021-0	P6004_CF_30102015-0	NumAsm_WiGene	NumAsm_WiGene_DNASeq
group_2976	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2974	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2973	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2972	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2968	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2967	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2965	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2962	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2958	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2951	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2950	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2944	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2941	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2940	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2932	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2931	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2930	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2929	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2925	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2924	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2922	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2919	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2917	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2916	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2915	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2913	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2912	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2908	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2904	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2903	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2901	1	0	0	0	0	0	0	0	0	0	0	1	1
flgB	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2892	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2891	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2890	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2889	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2888	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2871	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2870	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2869	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2868	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2866	1	0	0	0	0	0	0	0	0	0	0	1	1
flgD	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2861	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2860	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2859	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2858	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2857	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2856	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2855	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2851	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2847	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2840	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2839	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2838	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2837	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2835	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2831	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2822	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2816	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2815	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2814	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2811	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2809	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2808	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2804	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2797	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2796	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2795	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2794	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2793	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2789	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2788	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2787	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2786	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2785	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2784	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2771	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2770	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2769	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2768	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2742	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2741	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2740	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2739	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2738	0	1	0	0	0	0	0	0	0	0	0	1	1
rpiB	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2731	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2727	0	0	1	0	0	0	0	0	0	0	0	1	1
ubiT	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2726	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2724	1	0	0	0	0	0	0	0	0	0	0	1	1
flgC	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2721	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2714	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2713	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2712	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2711	0	1	0	0	0	0	0	0	0	0	0	1	1
pgaD	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2707	1	0	0	0	0	0	0	0	0	0	0	1	1
gvpU	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2703	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2701	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2700	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2699	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2689	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2688	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2682	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2681	0	0	0	0	1	0	0	0	0	0	0	1	1
hrgA	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2680	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2670	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2669	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2668	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2667	1	0	2	0	0	0	0	0	0	0	2	1	3
group_2664	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2663	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2658	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2655	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2652	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2651	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2650	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2648	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2647	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2642	2	0	1	0	0	0	0	0	0	0	2	1	3
group_2641	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2640	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2635	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2634	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2633	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2628	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2627	0	1	0	0	0	0	0	0	0	0	0	1	1
tapA	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2618	0	1	0	0	0	0	0	0	0	0	0	1	1
yciW	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2617	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2616	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2614	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2610	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2605	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2604	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2601	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2599	0	0	1	0	0	0	0	0	0	0	0	1	1
rusA	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2598	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2597	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2586	0	1	0	0	0	0	0	0	0	0	0	1	1
cptA	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2581	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2580	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2576	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2575	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2574	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2573	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2564	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2563	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2560	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2559	0	0	0	0	0	0	2	0	1	2	0	1	3
group_2556	0	0	1	0	0	0	0	0	0	0	0	1	1
ybgF	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2553	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2547	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2546	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2543	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2537	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2532	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2531	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2529	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2522	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2521	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2518	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2514	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2513	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2512	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2511	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2505	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2503	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2501	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2497	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2496	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2495	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2491	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2490	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2488	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2480	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2477	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2475	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2474	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2470	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2455	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2454	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2453	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2451	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2445	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2438	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2435	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2431	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2430	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2422	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2419	0	0	0	2	1	2	0	2	0	0	0	1	4
group_2418	0	1	0	0	0	0	0	0	0	0	0	1	1
rcnB	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2417	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2416	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2409	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2408	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2406	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2405	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2403	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2400	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2399	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2398	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2397	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2391	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2388	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2386	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2381	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2380	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2379	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2377	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2376	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2375	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2372	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2370	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2369	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2365	0	1	0	0	0	0	0	0	0	0	0	1	1
gspM	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2361	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2360	0	1	0	0	0	0	0	0	0	0	0	1	1
flgH	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2357	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2356	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2355	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2354	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2352	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2343	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2338	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2337	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2329	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2328	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2327	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2326	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2323	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2322	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2321	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2317	0	0	0	0	1	0	0	0	0	0	0	1	1
yfcG	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2313	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2312	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2310	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2309	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2303	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2300	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2298	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2297	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2296	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2295	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2288	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2278	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2276	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2274	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2270	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2269	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2268	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2266	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2258	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2257	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2250	0	0	1	0	0	0	0	0	0	0	0	1	1
nifQ	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2242	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2241	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2237	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2236	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2235	1	0	0	0	0	0	0	0	0	0	0	1	1
ygaZ	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2230	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2229	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2222	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2221	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2214	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2213	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2212	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2211	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2210	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2209	0	0	0	2	1	2	0	2	0	0	0	1	4
group_2206	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2205	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2203	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2197	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2196	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2195	0	1	0	0	0	0	0	0	0	0	0	1	1
kstR2	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2187	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2186	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2185	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2184	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2176	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2174	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2168	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2166	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2158	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2157	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2150	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2143	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2139	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2138	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2136	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2130	1	0	0	0	0	0	0	0	0	0	0	1	1
yecS	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2125	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2122	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2120	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2119	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2118	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2116	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2111	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2110	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2109	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2108	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2106	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2105	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2104	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2103	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2100	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2099	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2094	1	0	0	0	0	0	0	0	0	0	0	1	1
rskA	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2091	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2081	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2080	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2079	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2078	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2077	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2075	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2074	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2069	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2066	0	0	0	0	0	0	1	0	2	2	0	1	3
group_2063	0	0	0	0	1	0	0	0	0	0	0	1	1
group_2061	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2060	0	1	0	0	0	0	0	0	0	0	0	1	1
traW	0	0	0	0	0	0	0	0	0	0	1	1	1
gstA	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2051	0	1	0	0	0	0	0	0	0	0	0	1	1
traV	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2038	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2033	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2032	0	1	0	0	0	0	0	0	0	0	0	1	1
nanR	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2031	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2029	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2026	1	0	0	0	0	0	0	0	0	0	0	1	1
group_2022	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2018	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2017	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2016	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2011	0	0	1	0	0	0	0	0	0	0	0	1	1
group_2010	0	1	0	0	0	0	0	0	0	0	0	1	1
group_2005	0	0	0	0	0	0	0	0	0	0	1	1	1
group_2002	0	1	0	0	0	0	0	0	0	0	0	1	1
dasR	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1994	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1984	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1982	0	0	0	0	0	0	0	0	0	0	1	1	1
padR	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1977	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1971	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1968	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1967	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1966	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1965	0	1	0	0	0	0	0	0	0	0	0	1	1
fliP	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1956	2	0	1	0	0	0	0	0	0	0	2	1	3
group_1955	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1954	0	1	0	0	0	0	0	0	0	0	0	1	1
lutR	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1946	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1945	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1944	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1943	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1942	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1941	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1937	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1936	1	0	0	0	0	0	0	0	0	0	0	1	1
glcR	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1932	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1926	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1925	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1924	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1922	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1918	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1917	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1916	1	0	0	0	0	0	0	0	0	0	0	1	1
nmrA	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1915	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1903	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1902	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1901	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1900	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1896	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1890	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1889	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1873	2	0	2	0	0	0	2	0	1	2	2	1	6
tadE	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1869	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1868	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1867	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1866	0	1	0	0	0	0	0	0	0	0	0	1	1
fliR	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1856	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1855	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1854	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1852	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1851	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1850	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1841	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1840	0	1	0	0	0	0	0	0	0	0	0	1	1
traE	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1828	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1827	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1821	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1814	1	0	0	0	0	0	0	0	0	0	0	1	1
yclP	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1812	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1811	0	0	0	0	0	0	1	0	2	2	0	1	3
fabG	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1807	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1804	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1800	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1796	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1795	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1794	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1782	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1781	0	1	0	0	0	0	0	0	0	0	0	1	1
otnI	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1775	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1770	0	0	1	0	0	0	0	0	0	0	0	1	1
group_1769	1	0	0	0	0	0	0	0	0	0	0	1	1
trpA	0	1	0	0	0	0	0	0	0	0	0	1	1
dam	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1762	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1761	1	0	0	0	0	0	0	0	0	0	0	1	1
group_1751	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1750	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1745	0	0	0	0	0	0	0	0	0	0	1	1	1
group_1738	0	1	0	0	0	0	0	0	0	0	0	1	1
group_1737	0	1	0	0	0	0	0	0	0	0	0	1	1
